163,133,134,98,77,32,54,55,55,54,98,77,55,98,32,54,76,32,55,76,54,32,54,99,55,55,55,77,32,32,32,55,54,55,99,55,32,99,99,32,32,99,33,77,55,55,55,98,77,98,54,54,33,98,54,76,98,98,77,98,54,32,32,32,54,98,98,98,98,77,32,98,32,77,77,77,55,55,98,32,76,33,54,33,54,54,98,99,54,77,76,32,77,76,32,33,98,134,135,163
163,155,156,98,55,33,33,98,99,98,32,33,99,77,54,76,77,76,32,55,32,99,77,77,99,33,54,77,32,32,55,98,98,77,32,99,76,55,99,54,76,76,98,54,54,55,77,54,76,55,54,99,32,54,33,55,55,77,54,76,33,55,55,55,54,98,33,32,55,54,76,77,98,99,32,77,98,98,76,55,54,76,54,77,55,32,77,99,98,33,76,76,76,77,55,54,54,156,157,163
163,111,112,98,54,54,98,76,77,55,55,54,98,99,77,55,76,98,33,55,55,32,99,55,54,76,54,54,77,54,33,32,98,55,99,77,99,32,32,32,54,77,76,77,98,98,98,32,54,55,54,33,98,33,33,77,76,55,77,77,76,32,99,55,98,77,98,54,54,55,77,33,33,54,99,99,55,98,76,55,99,77,54,77,98,33,76,76,99,32,99,99,77,77,54,33,77,112,113,163
163,133,134,33,99,32,98,77,32,76,33,32,32,77,54,77,54,98,55,54,98,33,32,98,77,76,76,98,76,54,33,33,77,54,55,54,77,33,98,76,76,98,77,55,54,54,98,33,33,76,55,76,55,54,32,33,54,99,77,55,54,98,99,32,77,77,77,55,98,76,54,77,99,77,76,98,77,33,99,77,98,77,99,76,54,99,99,32,32,54,32,33,55,98,55,77,77,134,135,163
163,155,156,77,98,77,99,55,98,33,32,54,76,54,54,76,33,33,98,98,54,98,77,54,98,99,54,76,54,32,77,76,77,33,77,98,32,33,77,33,55,33,77,77,54,98,55,99,33,98,33,54,99,32,76,33,98,55,32,32,54,32,77,98,54,33,98,98,77,76,77,98,32,76,98,54,77,33,55,33,76,54,99,99,98,55,99,77,55,32,54,98,77,77,99,32,99,156,157,163
163,111,112,77,77,76,77,55,77,77,54,55,99,32,32,55,98,98,76,55,33,76,76,98,32,98,32,55,76,76,54,33,76,76,54,76,33,99,98,55,32,33,77,55,76,99,33,76,98,76,32,54,98,77,55,98,98,99,54,99,54,99,99,55,55,99,54,54,77,55,54,55,98,32,32,32,77,55,32,33,54,32,33,99,54,32,76,55,99,98,76,55,55,76,32,33,55,112,113,163
163,133,134,55,98,77,54,54,76,77,76,54,54,76,98,77,33,76,32,33,54,76,33,32,33,77,32,98,99,98,54,77,76,98,98,99,77,54,98,55,54,98,55,76,76,99,99,77,33,99,54,99,33,32,33,55,77,55,76,54,54,33,54,76,54,33,99,33,98,55,55,55,55,76,54,98,99,54,33,32,55,33,54,54,55,77,54,55,99,55,54,98,55,55,99,54,33,134,135,163
163,155,156,33,33,32,76,77,77,55,54,77,77,77,55,33,54,76,55,33,54,77,77,33,76,98,76,98,76,54,32,76,98,76,55,76,33,76,33,76,54,32,33,98,32,76,99,55,76,54,76,55,98,32,33,77,54,76,33,32,54,98,55,99,55,33,98,98,99,98,54,98,33,99,76,99,55,32,32,76,76,99,98,33,99,99,76,76,99,54,99,33,33,76,54,76,77,156,157,163
163,111,112,98,33,32,55,32,98,77,32,76,32,54,33,99,55,99,54,55,99,32,54,98,99,33,55,77,33,99,32,77,55,33,55,98,33,32,76,98,33,77,55,77,76,77,99,77,98,99,33,32,55,99,98,77,55,55,98,98,98,77,33,98,54,32,77,32,55,77,33,54,99,99,77,33,32,99,76,76,99,33,76,55,76,54,33,76,55,55,98,76,76,54,77,55,55,112,113,163
163,133,134,55,98,98,32,33,33,77,99,77,54,55,76,55,98,33,99,33,54,76,33,54,55,54,32,77,33,55,55,76,55,33,54,54,32,32,76,54,33,99,54,33,98,32,33,55,32,77,55,76,32,77,76,76,77,98,54,33,54,77,98,55,76,54,55,76,76,99,98,55,99,55,77,33,55,99,98,99,33,98,32,76,54,33,32,54,99,32,33,32,32,33,77,33,76,134,135,163
163,155,156,33,55,54,98,99,99,77,99,98,32,33,76,98,54,76,54,32,98,55,77,54,98,77,98,32,99,55,99,99,98,54,33,76,54,32,32,76,54,99,55,32,98,99,76,33,76,77,55,76,99,77,99,32,33,98,32,77,33,77,77,54,76,99,99,76,54,99,98,76,98,76,77,77,76,55,98,98,99,55,33,33,76,33,77,98,98,33,98,33,54,54,98,76,54,156,157,163
163,111,112,32,77,77,99,54,99,54,32,54,54,99,54,76,32,77,77,54,98,55,77,33,77,32,33,54,98,54,98,99,55,77,76,54,77,33,54,54,77,54,32,33,76,33,76,99,55,55,76,98,32,77,55,33,99,32,32,54,76,77,99,33,77,77,76,54,55,77,54,33,77,54,99,77,33,76,54,55,54,55,55,99,77,76,54,32,33,55,54,33,55,54,77,76,54,112,113,163
163,133,134,32,98,32,32,77,76,98,33,99,32,54,76,77,32,55,33,76,77,32,99,77,33,55,32,76,55,77,32,55,77,99,76,54,99,76,33,76,76,55,54,76,77,54,32,99,76,99,98,77,32,77,77,76,76,55,55,99,98,99,55,32,77,77,55,98,33,55,55,99,99,76,54,76,77,55,54,76,76,55,76,98,32,54,33,76,98,55,55,98,77,99,99,33,33,134,135,163
163,155,156,98,54,77,55,77,76,33,77,32,55,98,54,32,98,54,55,33,55,54,76,32,33,33,99,55,77,55,98,98,77,32,55,76,76,32,98,55,55,32,99,99,98,32,76,76,55,32,76,32,98,76,77,33,33,98,98,55,32,54,98,98,98,32,76,98,54,33,33,98,54,99,77,77,55,54,33,77,99,55,98,54,54,77,99,54,76,55,55,33,33,33,99,76,98,156,157,163
163,111,112,77,32,54,54,98,98,77,77,54,77,76,99,32,77,98,33,33,32,33,32,33,55,33,33,55,99,55,99,55,32,99,32,32,54,54,32,98,33,54,55,33,55,76,33,99,77,33,77,32,32,99,76,98,98,77,55,54,32,98,33,55,76,32,76,55,54,77,76,32,76,33,54,32,98,32,76,55,77,76,32,99,99,76,54,77,32,54,32,98,33,32,54,76,99,112,113,163
163,133,134,55,54,32,55,98,98,33,77,77,98,76,77,99,76,55,33,76,77,77,32,76,32,98,76,33,33,33,98,54,32,99,55,77,76,76,55,33,76,77,77,76,98,54,55,98,77,98,77,77,55,55,98,77,99,77,55,99,77,98,55,55,76,55,76,77,54,54,76,32,32,98,32,76,98,55,33,55,99,99,54,55,55,54,54,76,98,55,76,98,76,76,76,55,33,134,135,163
163,155,156,98,76,98,99,55,98,77,33,32,98,98,77,76,32,54,32,76,76,55,76,55,98,33,99,33,55,32,54,33,77,33,33,33,76,77,77,99,76,33,55,99,55,55,54,77,99,77,32,33,98,54,55,33,76,33,55,98,55,98,76,32,32,99,76,77,76,54,54,76,55,98,54,98,99,99,98,99,32,55,98,55,55,54,55,54,99,55,77,32,54,98,98,33,54,156,157,163
163,111,112,33,98,55,54,54,33,54,77,32,76,77,99,98,54,33,55,98,99,32,99,77,76,54,76,55,77,54,54,98,98,33,32,33,77,55,54,77,33,77,55,32,55,55,77,76,99,99,54,98,98,98,33,32,76,55,76,77,98,33,76,33,32,77,32,55,32,98,98,54,77,99,33,32,98,54,99,76,98,77,55,33,54,76,54,33,76,99,54,76,76,54,54,33,76,112,113,163
163,133,134,32,77,98,98,98,32,32,99,33,77,77,76,54,33,33,55,77,54,76,99,54,77,55,54,32,55,54,98,98,32,77,77,32,55,55,33,76,76,54,99,77,77,98,33,33,99,98,55,55,99,54,98,54,55,33,55,55,54,99,54,76,33,77,55,99,77,33,99,55,77,99,76,55,76,54,33,77,99,76,32,54,98,54,33,54,99,77,99,33,54,54,33,98,33,134,135,163
163,155,156,77,99,99,55,76,98,54,33,99,33,54,76,99,77,76,77,99,77,32,32,55,99,77,76,98,76,55,54,77,98,76,55,55,77,32,54,99,32,33,33,77,54,54,55,99,54,76,77,77,76,77,55,54,32,98,77,32,55,77,32,32,98,54,33,77,76,32,76,32,76,33,55,98,98,99,77,54,77,98,98,55,33,54,54,77,33,98,54,76,55,99,76,33,99,156,157,163
163,111,112,98,55,55,55,32,77,55,54,76,77,99,76,77,55,76,99,55,76,76,99,33,55,99,98,33,32,77,77,99,54,32,98,77,32,32,54,76,99,98,55,33,55,98,76,32,32,33,54,99,54,76,32,54,76,33,55,54,99,77,76,33,77,33,76,98,55,77,55,54,76,76,55,33,54,54,32,98,76,99,33,76,99,33,55,55,33,32,33,99,77,98,76,33,32,112,113,163
163,133,134,76,76,33,99,32,55,33,33,55,32,77,99,98,99,76,76,76,54,98,99,77,33,77,98,99,76,55,99,33,55,55,76,77,32,99,98,33,98,54,55,77,99,55,33,77,33,76,54,55,77,77,76,32,99,33,33,54,99,98,99,76,54,77,54,98,32,32,77,55,54,55,98,99,54,55,98,77,55,76,33,77,32,76,55,32,99,33,77,33,99,54,98,54,99,134,135,163
163,155,156,33,33,76,54,55,76,98,77,99,33,98,33,98,77,33,77,54,98,32,76,98,76,55,77,32,99,55,77,54,99,99,55,55,55,99,99,98,99,99,76,99,99,77,55,33,98,77,77,99,33,76,98,77,55,98,33,54,32,32,76,76,55,98,32,32,77,77,55,98,55,54,76,55,76,76,32,54,76,55,54,98,32,33,55,33,55,99,33,76,76,32,32,55,76,156,157,163
163,111,112,77,55,55,32,77,77,32,98,99,76,98,76,99,99,77,32,33,76,99,55,32,55,98,76,76,99,32,76,77,77,76,77,76,54,98,76,77,98,33,33,55,54,55,99,33,55,99,99,33,99,32,55,76,33,77,55,76,99,33,76,33,98,54,99,76,32,33,99,77,99,33,76,98,76,55,77,98,33,33,77,55,55,77,98,77,76,32,33,55,54,32,54,33,76,112,113,163
163,133,134,77,99,98,32,77,76,98,98,54,77,99,55,54,99,76,55,54,54,99,33,98,77,32,77,98,76,77,98,77,77,76,32,77,54,55,54,76,32,99,76,77,32,32,76,99,77,32,32,54,54,77,55,55,54,54,32,76,98,32,32,98,55,99,32,54,32,77,99,33,99,76,54,98,98,76,33,33,77,32,77,54,99,77,76,55,98,32,99,99,99,98,99,77,55,134,135,163
163,155,156,77,55,98,76,33,55,77,98,99,55,76,76,33,32,98,55,33,33,77,99,99,55,99,77,55,54,55,77,77,33,33,33,55,77,98,98,55,55,76,55,32,99,54,77,33,77,54,98,76,55,76,99,98,76,77,77,54,32,33,99,54,55,98,32,76,55,55,32,33,33,99,55,99,33,32,77,33,33,55,55,98,33,98,99,54,77,55,54,99,77,99,32,55,76,156,157,163
163,111,112,77,54,32,99,33,98,55,77,99,33,76,54,32,76,99,77,98,32,54,98,99,76,54,77,76,98,55,99,76,77,77,76,33,98,99,33,54,54,77,76,55,98,54,98,77,98,76,77,76,32,54,32,54,77,77,98,54,55,77,76,54,76,33,55,54,54,99,98,33,55,54,99,33,54,33,98,77,77,76,32,54,55,76,77,98,33,55,55,76,77,32,55,98,98,112,113,163
163,133,134,54,98,98,77,76,76,76,98,77,98,77,54,33,54,76,32,99,32,55,54,54,54,99,76,32,55,76,98,32,99,32,76,33,76,77,54,54,54,32,32,98,98,98,32,32,54,77,77,99,32,54,99,55,98,32,54,77,54,98,55,77,54,76,98,77,33,76,77,99,99,33,32,55,98,33,33,98,76,99,76,98,32,55,99,99,32,77,55,98,76,76,77,76,98,134,135,163
163,155,156,32,99,55,32,32,98,98,76,99,33,33,33,32,33,76,32,76,33,54,99,77,76,77,98,77,76,77,76,99,32,33,33,77,55,55,55,33,76,98,33,54,76,55,32,32,55,55,55,99,99,76,55,54,32,54,33,77,33,54,54,55,33,77,99,54,55,98,32,99,98,98,55,33,77,99,98,32,98,76,54,98,32,76,32,98,98,98,33,98,98,33,77,54,77,156,157,163
163,111,112,77,33,77,54,54,33,33,99,55,76,76,55,54,55,55,77,54,54,77,32,54,77,77,55,33,98,76,98,77,77,99,76,98,76,55,76,99,33,55,55,32,77,32,33,76,54,55,98,99,98,32,33,55,32,76,98,99,54,55,99,33,55,98,33,99,55,99,54,54,77,76,55,98,99,54,54,77,32,98,77,54,54,98,76,55,98,76,77,77,55,98,98,77,98,112,113,163
163,133,134,33,33,98,76,32,33,54,77,99,76,55,76,77,98,99,33,77,76,33,98,77,99,77,77,98,77,99,98,32,55,55,33,77,76,55,98,76,99,98,54,99,32,77,76,77,33,77,77,55,76,55,76,54,33,55,77,55,99,54,77,32,76,77,32,99,33,99,55,99,99,76,77,54,33,98,76,54,33,77,33,99,32,99,98,55,55,32,55,54,98,33,32,55,33,134,135,163
163,155,156,32,54,55,54,77,76,99,33,76,77,32,32,99,54,32,99,98,33,76,32,99,98,76,55,98,33,54,77,99,99,33,33,99,98,98,76,77,77,33,32,98,99,99,33,32,33,33,99,77,54,54,32,99,77,55,77,33,55,99,55,32,32,98,32,32,54,32,99,77,33,99,54,98,33,77,33,99,32,77,99,76,55,32,99,54,99,76,32,32,54,77,99,32,99,156,157,163
163,111,112,99,77,54,77,99,54,98,55,76,55,55,54,55,98,32,76,98,98,98,77,33,33,55,54,99,55,98,77,54,54,33,76,77,98,32,33,98,54,77,32,77,98,33,99,33,99,32,33,32,77,33,77,77,33,76,33,54,55,33,32,98,55,76,32,54,33,76,76,33,32,76,77,54,33,99,55,76,98,32,32,54,77,98,54,99,98,32,98,54,99,98,77,55,76,112,113,163
163,133,134,135,133,134,135,133,134,135,133,134,135,133,134,135,133,134,135,133,134,135,133,134,135,133,134,135,133,134,135,133,134,135,133,134,135,133,134,135,133,134,135,133,134,135,133,134,135,133,134,135,133,134,135,133,134,135,133,134,135,133,134,135,133,134,135,133,134,135,133,134,135,133,134,135,133,134,135,133,134,135,133,134,135,133,134,135,133,134,135,133,134,135,133,134,133,134,135,163
163,155,156,157,155,156,157,155,156,157,155,156,157,155,156,157,155,156,157,155,156,157,155,156,157,155,156,157,155,156,157,155,156,157,155,156,157,155,156,157,155,156,157,155,156,157,155,156,157,155,156,157,155,156,157,155,156,157,155,156,157,155,156,157,155,156,157,155,156,157,155,156,157,155,156,157,155,156,157,155,156,157,155,156,157,155,156,157,155,156,157,155,156,157,155,156,155,156,157,163
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163
